,edition,folder,filename,width,height,quality,untruth-count,item,class,xmin,ymin,xmax,ymax,score,aspect,quality,box-score,class-error,class-error-score
1836,_,tiled,tiled_x_1920x1080@320x180_5_12-(8).jpg,320,180,,,5,robin,96,143,108,160,0,,,,,
1837,_,tiled,tiled_x_1920x1080@320x180_5_12-(8).jpg,320,180,,,6,starling,149,65,178,104,0,,,,,
1838,_,tiled,tiled_x_1920x1080@320x180_5_12-(8).jpg,320,180,,,7,dunnock,152,133,175,161,0,,,,,
1839,_,tiled,tiled_x_1920x1080@320x180_5_12-(8).jpg,320,180,,,8,blackbird,206,123,247,145,0,,,,,
1840,_,tiled,tiled_x_1920x1080@320x180_5_13-(7).jpg,320,180,,,1,long tailed tit,18,88,39,130,0,,,,,
1841,_,tiled,tiled_x_1920x1080@320x180_5_13-(7).jpg,320,180,,,2,sparrow,64,20,118,54,0,,,,,
1842,_,tiled,tiled_x_1920x1080@320x180_5_13-(7).jpg,320,180,,,3,great tit,69,85,114,108,0,,,,,
1843,_,tiled,tiled_x_1920x1080@320x180_5_13-(7).jpg,320,180,,,4,sparrow,85,145,98,157,0,,,,,
1844,_,tiled,tiled_x_1920x1080@320x180_5_13-(7).jpg,320,180,,,5,long tailed tit,156,88,178,130,0,,,,,
1845,_,tiled,tiled_x_1920x1080@320x180_5_13-(7).jpg,320,180,,,6,sparrow,208,73,251,111,0,,,,,
1846,_,tiled,tiled_x_1920x1080@320x180_5_13-(7).jpg,320,180,,,7,blackbird,206,134,253,156,0,,,,,
1847,_,tiled,tiled_x_1920x1080@320x180_5_14-(2).jpg,320,180,,,1,sparrow,192,73,282,114,0,,,,,
1848,_,tiled,tiled_x_1920x1080@320x180_5_14-(2).jpg,320,180,,,2,long tailed tit,247,142,273,160,0,,,,,
1849,_,tiled,tiled_x_1920x1080@320x180_5_15-(3).jpg,320,180,,,1,great tit,162,20,208,54,0,,,,,
1850,_,tiled,tiled_x_1920x1080@320x180_5_15-(3).jpg,320,180,,,2,great tit,234,20,278,54,0,,,,,
1851,_,tiled,tiled_x_1920x1080@320x180_5_15-(3).jpg,320,180,,,3,robin,236,85,282,145,0,,,,,
1852,_,tiled,tiled_x_1920x1080@320x180_5_16-(5).jpg,320,180,,,1,wood pigeon,6,67,51,110,0,,,,,
1853,_,tiled,tiled_x_1920x1080@320x180_5_16-(5).jpg,320,180,,,2,blue tit,20,136,37,162,0,,,,,
1854,_,tiled,tiled_x_1920x1080@320x180_5_16-(5).jpg,320,180,,,3,starling,91,20,157,45,0,,,,,
1855,_,tiled,tiled_x_1920x1080@320x180_5_16-(5).jpg,320,180,,,4,dunnock,144,81,179,126,0,,,,,
1856,_,tiled,tiled_x_1920x1080@320x180_5_16-(5).jpg,320,180,,,5,long tailed tit,215,81,240,127,0,,,,,
1857,_,tiled,tiled_x_1920x1080@320x180_5_17-(5).jpg,320,180,,,1,sparrow,9,91,48,141,0,,,,,
1858,_,tiled,tiled_x_1920x1080@320x180_5_17-(5).jpg,320,180,,,2,wood pigeon,90,20,197,67,0,,,,,
1859,_,tiled,tiled_x_1920x1080@320x180_5_17-(5).jpg,320,180,,,3,sparrow,237,20,298,58,0,,,,,
1860,_,tiled,tiled_x_1920x1080@320x180_5_17-(5).jpg,320,180,,,4,robin,119,92,164,151,0,,,,,
1861,_,tiled,tiled_x_1920x1080@320x180_5_17-(5).jpg,320,180,,,5,blue tit,256,92,285,132,0,,,,,
1862,_,tiled,tiled_x_1920x1080@320x180_5_18-(2).jpg,320,180,,,1,blue tit,86,88,110,129,0,,,,,
1863,_,tiled,tiled_x_1920x1080@320x180_5_18-(2).jpg,320,180,,,2,blackbird,221,84,250,120,0,,,,,
1864,_,tiled,tiled_x_1920x1080@320x180_5_19-(4).jpg,320,180,,,1,blackbird,20,20,104,61,0,,,,,
1865,_,tiled,tiled_x_1920x1080@320x180_5_19-(4).jpg,320,180,,,2,dunnock,130,20,176,46,0,,,,,
1866,_,tiled,tiled_x_1920x1080@320x180_5_19-(4).jpg,320,180,,,3,starling,122,89,188,114,0,,,,,
1867,_,tiled,tiled_x_1920x1080@320x180_5_19-(4).jpg,320,180,,,4,great tit,215,89,257,114,0,,,,,
1868,_,tiled,tiled_x_1920x1080@320x180_5_2-(5).jpg,320,180,,,1,goldfinch,70,20,91,82,0,,,,,
1869,_,tiled,tiled_x_1920x1080@320x180_5_2-(5).jpg,320,180,,,2,sparrow,124,20,155,58,0,,,,,
1870,_,tiled,tiled_x_1920x1080@320x180_5_2-(5).jpg,320,180,,,3,starling,126,87,154,121,0,,,,,
1871,_,tiled,tiled_x_1920x1080@320x180_5_2-(5).jpg,320,180,,,4,collared dove,182,67,224,150,0,,,,,
1872,_,tiled,tiled_x_1920x1080@320x180_5_2-(5).jpg,320,180,,,5,dunnock,250,67,296,108,0,,,,,
1873,_,tiled,tiled_x_1920x1080@320x180_5_20-(2).jpg,320,180,,,1,sparrow,199,20,239,59,0,,,,,
1874,_,tiled,tiled_x_1920x1080@320x180_5_20-(2).jpg,320,180,,,2,sparrow,210,86,278,125,0,,,,,
1875,_,tiled,tiled_x_1920x1080@320x180_5_21-(5).jpg,320,180,,,1,wood pigeon,20,20,109,75,0,,,,,
1876,_,tiled,tiled_x_1920x1080@320x180_5_21-(5).jpg,320,180,,,2,goldfinch,145,20,169,82,0,,,,,
1877,_,tiled,tiled_x_1920x1080@320x180_5_21-(5).jpg,320,180,,,3,sparrow,194,16,240,62,0,,,,,
1878,_,tiled,tiled_x_1920x1080@320x180_5_21-(5).jpg,320,180,,,4,blackbird,202,87,232,124,0,,,,,
1879,_,tiled,tiled_x_1920x1080@320x180_5_21-(5).jpg,320,180,,,5,robin,261,87,299,128,0,,,,,
1880,_,tiled,tiled_x_1920x1080@320x180_5_22-(2).jpg,320,180,,,1,blackbird,6,106,51,147,0,,,,,
1881,_,tiled,tiled_x_1920x1080@320x180_5_22-(2).jpg,320,180,,,2,collared dove,146,20,205,63,0,,,,,
1882,_,tiled,tiled_x_1920x1080@320x180_5_3-(5).jpg,320,180,,,1,mouse,17,78,40,117,0,,,,,
1883,_,tiled,tiled_x_1920x1080@320x180_5_3-(5).jpg,320,180,,,2,collared dove,66,118,114,169,0,,,,,
1884,_,tiled,tiled_x_1920x1080@320x180_5_3-(5).jpg,320,180,,,3,starling,212,73,257,98,0,,,,,
1885,_,tiled,tiled_x_1920x1080@320x180_5_3-(5).jpg,320,180,,,4,mouse,228,134,241,158,0,,,,,
1886,_,tiled,tiled_x_1920x1080@320x180_5_3-(5).jpg,320,180,,,5,starling,279,134,299,158,0,,,,,
1887,_,tiled,tiled_x_1920x1080@320x180_5_4-(6).jpg,320,180,,,1,great tit,2,2,55,21,0,,,,,
1888,_,tiled,tiled_x_1920x1080@320x180_5_4-(6).jpg,320,180,,,2,starling,15,60,42,90,0,,,,,
1889,_,tiled,tiled_x_1920x1080@320x180_5_4-(6).jpg,320,180,,,3,dunnock,66,60,115,96,0,,,,,
1890,_,tiled,tiled_x_1920x1080@320x180_5_4-(6).jpg,320,180,,,4,long tailed tit,77,127,103,144,0,,,,,
1891,_,tiled,tiled_x_1920x1080@320x180_5_4-(6).jpg,320,180,,,5,robin,152,60,175,86,0,,,,,
1892,_,tiled,tiled_x_1920x1080@320x180_5_4-(6).jpg,320,180,,,6,blue tit,246,118,288,153,0,,,,,
1893,_,tiled,tiled_x_1920x1080@320x180_5_5-(4).jpg,320,180,,,1,blackbird,6,89,51,148,0,,,,,
1894,_,tiled,tiled_x_1920x1080@320x180_5_5-(4).jpg,320,180,,,2,blue tit,116,136,138,164,0,,,,,
1895,_,tiled,tiled_x_1920x1080@320x180_5_5-(4).jpg,320,180,,,3,sparrow,178,20,248,58,0,,,,,
1896,_,tiled,tiled_x_1920x1080@320x180_5_5-(4).jpg,320,180,,,4,mouse,279,136,292,160,0,,,,,
1897,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,1,goldfinch,18,20,39,68,0,,,,,
1898,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,2,blue tit,22,92,34,110,0,,,,,
1899,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,3,goldfinch,74,20,100,47,0,,,,,
1900,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,4,blue tit,78,82,96,107,0,,,,,
1901,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,5,wood pigeon,141,20,156,47,0,,,,,
1902,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,6,great tit,178,20,229,51,0,,,,,
1903,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,7,goldfinch,261,20,294,49,0,,,,,
1904,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,8,blue tit,256,84,271,103,0,,,,,
1905,_,tiled,tiled_x_1920x1080@320x180_5_6-(9).jpg,320,180,,,9,blue tit,256,142,271,160,0,,,,,
1906,_,tiled,tiled_x_1920x1080@320x180_5_7-(3).jpg,320,180,,,1,dunnock,10,64,47,113,0,,,,,
1907,_,tiled,tiled_x_1920x1080@320x180_5_7-(3).jpg,320,180,,,2,robin,154,110,178,136,0,,,,,
1908,_,tiled,tiled_x_1920x1080@320x180_5_7-(3).jpg,320,180,,,3,blue tit,218,110,285,140,0,,,,,
1909,_,tiled,tiled_x_1920x1080@320x180_5_8-(2).jpg,320,180,,,1,great tit,120,20,161,61,0,,,,,
1910,_,tiled,tiled_x_1920x1080@320x180_5_8-(2).jpg,320,180,,,2,mouse,257,65,287,87,0,,,,,
1911,_,tiled,tiled_x_1920x1080@320x180_5_9-(2).jpg,320,180,,,1,robin,79,78,93,106,0,,,,,
1912,_,tiled,tiled_x_1920x1080@320x180_5_9-(2).jpg,320,180,,,2,mouse,136,78,154,95,0,,,,,
1913,_,tiled,tiled_x_1920x1080@320x180_6_1-(3).jpg,320,180,,,1,great tit,181,67,207,99,0,,,,,
1914,_,tiled,tiled_x_1920x1080@320x180_6_1-(3).jpg,320,180,,,2,robin,236,67,274,108,0,,,,,
1915,_,tiled,tiled_x_1920x1080@320x180_6_1-(3).jpg,320,180,,,3,starling,241,135,269,169,0,,,,,
1916,_,tiled,tiled_x_1920x1080@320x180_6_10-(5).jpg,320,180,,,1,goldfinch,18,20,39,68,0,,,,,
1917,_,tiled,tiled_x_1920x1080@320x180_6_10-(5).jpg,320,180,,,2,mouse,22,92,35,117,0,,,,,
1918,_,tiled,tiled_x_1920x1080@320x180_6_10-(5).jpg,320,180,,,3,blackbird,79,64,163,105,0,,,,,
1919,_,tiled,tiled_x_1920x1080@320x180_6_10-(5).jpg,320,180,,,4,sparrow,79,131,146,170,0,,,,,
1920,_,tiled,tiled_x_1920x1080@320x180_6_10-(5).jpg,320,180,,,5,collared dove,250,122,298,174,0,,,,,
1921,_,tiled,tiled_x_1920x1080@320x180_6_11-(7).jpg,320,180,,,1,starling,6,20,51,45,0,,,,,
1922,_,tiled,tiled_x_1920x1080@320x180_6_11-(7).jpg,320,180,,,2,starling,14,81,43,120,0,,,,,
1923,_,tiled,tiled_x_1920x1080@320x180_6_11-(7).jpg,320,180,,,3,robin,134,20,180,79,0,,,,,
1924,_,tiled,tiled_x_1920x1080@320x180_6_11-(7).jpg,320,180,,,4,long tailed tit,144,111,170,129,0,,,,,
1925,_,tiled,tiled_x_1920x1080@320x180_6_11-(7).jpg,320,180,,,5,sparrow,208,67,248,105,0,,,,,
1926,_,tiled,tiled_x_1920x1080@320x180_6_11-(7).jpg,320,180,,,6,robin,221,134,235,162,0,,,,,
1927,_,tiled,tiled_x_1920x1080@320x180_6_11-(7).jpg,320,180,,,7,blue tit,273,134,294,162,0,,,,,
1928,_,tiled,tiled_x_1920x1080@320x180_6_12-(3).jpg,320,180,,,1,goldfinch,73,91,99,118,0,,,,,
1929,_,tiled,tiled_x_1920x1080@320x180_6_12-(3).jpg,320,180,,,2,blue tit,144,20,168,61,0,,,,,
1930,_,tiled,tiled_x_1920x1080@320x180_6_12-(3).jpg,320,180,,,3,sparrow,208,90,277,128,0,,,,,
1931,_,tiled,tiled_x_1920x1080@320x180_6_13-(4).jpg,320,180,,,1,dunnock,4,20,53,56,0,,,,,
1932,_,tiled,tiled_x_1920x1080@320x180_6_13-(4).jpg,320,180,,,2,dunnock,5,86,52,112,0,,,,,
1933,_,tiled,tiled_x_1920x1080@320x180_6_13-(4).jpg,320,180,,,3,blackbird,141,78,186,119,0,,,,,
1934,_,tiled,tiled_x_1920x1080@320x180_6_13-(4).jpg,320,180,,,4,blue tit,226,139,242,155,0,,,,,
1935,_,tiled,tiled_x_1920x1080@320x180_6_14-(6).jpg,320,180,,,1,great tit,3,65,54,96,0,,,,,
1936,_,tiled,tiled_x_1920x1080@320x180_6_14-(6).jpg,320,180,,,2,robin,14,128,43,148,0,,,,,
1937,_,tiled,tiled_x_1920x1080@320x180_6_14-(6).jpg,320,180,,,3,starling,92,133,112,158,0,,,,,
1938,_,tiled,tiled_x_1920x1080@320x180_6_14-(6).jpg,320,180,,,4,dunnock,147,65,182,110,0,,,,,
1939,_,tiled,tiled_x_1920x1080@320x180_6_14-(6).jpg,320,180,,,5,blue tit,149,136,180,166,0,,,,,
1940,_,tiled,tiled_x_1920x1080@320x180_6_14-(6).jpg,320,180,,,6,blue tit,210,65,252,99,0,,,,,
1941,_,tiled,tiled_x_1920x1080@320x180_6_15-(6).jpg,320,180,,,1,robin,17,20,40,46,0,,,,,
1942,_,tiled,tiled_x_1920x1080@320x180_6_15-(6).jpg,320,180,,,2,dunnock,70,20,107,69,0,,,,,
1943,_,tiled,tiled_x_1920x1080@320x180_6_15-(6).jpg,320,180,,,3,dunnock,144,20,166,48,0,,,,,
1944,_,tiled,tiled_x_1920x1080@320x180_6_15-(6).jpg,320,180,,,4,blue tit,207,106,222,125,0,,,,,
1945,_,tiled,tiled_x_1920x1080@320x180_6_15-(6).jpg,320,180,,,5,mouse,261,20,284,59,0,,,,,
1946,_,tiled,tiled_x_1920x1080@320x180_6_15-(6).jpg,320,180,,,6,robin,254,88,290,120,0,,,,,
1947,_,tiled,tiled_x_1920x1080@320x180_6_16-(4).jpg,320,180,,,1,goldfinch,74,73,95,135,0,,,,,
1948,_,tiled,tiled_x_1920x1080@320x180_6_16-(4).jpg,320,180,,,2,starling,130,73,157,102,0,,,,,
1949,_,tiled,tiled_x_1920x1080@320x180_6_16-(4).jpg,320,180,,,3,wood pigeon,183,73,228,116,0,,,,,
1950,_,tiled,tiled_x_1920x1080@320x180_6_16-(4).jpg,320,180,,,4,sparrow,261,131,291,168,0,,,,,
1951,_,tiled,tiled_x_1920x1080@320x180_6_17-(3).jpg,320,180,,,1,collared dove,20,20,78,63,0,,,,,
1952,_,tiled,tiled_x_1920x1080@320x180_6_17-(3).jpg,320,180,,,2,long tailed tit,159,20,181,62,0,,,,,
1953,_,tiled,tiled_x_1920x1080@320x180_6_17-(3).jpg,320,180,,,3,blue tit,161,89,179,114,0,,,,,
1954,_,tiled,tiled_x_1920x1080@320x180_6_18-(2).jpg,320,180,,,1,robin,17,20,40,46,0,,,,,
1955,_,tiled,tiled_x_1920x1080@320x180_6_18-(2).jpg,320,180,,,2,great tit,138,91,180,116,0,,,,,
1956,_,tiled,tiled_x_1920x1080@320x180_6_19-(5).jpg,320,180,,,1,great tit,52,20,96,42,0,,,,,
1957,_,tiled,tiled_x_1920x1080@320x180_6_19-(5).jpg,320,180,,,2,great tit,52,79,96,113,0,,,,,
1958,_,tiled,tiled_x_1920x1080@320x180_6_19-(5).jpg,320,180,,,3,goldfinch,128,91,162,120,0,,,,,
1959,_,tiled,tiled_x_1920x1080@320x180_6_19-(5).jpg,320,180,,,4,sparrow,206,20,267,58,0,,,,,
1960,_,tiled,tiled_x_1920x1080@320x180_6_19-(5).jpg,320,180,,,5,sparrow,206,87,296,129,0,,,,,
1961,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,1,long tailed tit,15,20,41,38,0,,,,,
1962,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,2,long tailed tit,77,20,102,66,0,,,,,
1963,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,3,collared dove,138,68,163,111,0,,,,,
1964,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,4,blue tit,143,138,158,157,0,,,,,
1965,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,5,long tailed tit,201,68,222,110,0,,,,,
1966,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,6,mouse,205,138,218,162,0,,,,,
1967,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,7,sparrow,248,64,294,111,0,,,,,
1968,_,tiled,tiled_x_1920x1080@320x180_6_2-(8).jpg,320,180,,,8,blackbird,248,136,294,157,0,,,,,
1969,_,tiled,tiled_x_1920x1080@320x180_6_20-(6).jpg,320,180,,,1,starling,20,20,86,45,0,,,,,
1970,_,tiled,tiled_x_1920x1080@320x180_6_20-(6).jpg,320,180,,,2,great tit,5,134,52,168,0,,,,,
1971,_,tiled,tiled_x_1920x1080@320x180_6_20-(6).jpg,320,180,,,3,blue tit,125,20,142,45,0,,,,,
1972,_,tiled,tiled_x_1920x1080@320x180_6_20-(6).jpg,320,180,,,4,mouse,176,20,206,42,0,,,,,
1973,_,tiled,tiled_x_1920x1080@320x180_6_20-(6).jpg,320,180,,,5,sparrow,164,80,218,114,0,,,,,
1974,_,tiled,tiled_x_1920x1080@320x180_6_20-(6).jpg,320,180,,,6,blackbird,244,80,289,139,0,,,,,
1975,_,tiled,tiled_x_1920x1080@320x180_6_21-(2).jpg,320,180,,,1,great tit,170,20,210,61,0,,,,,
1976,_,tiled,tiled_x_1920x1080@320x180_6_21-(2).jpg,320,180,,,2,robin,167,89,212,148,0,,,,,
1977,_,tiled,tiled_x_1920x1080@320x180_6_22-(1).jpg,320,180,,,1,great tit,20,20,79,53,0,,,,,
1978,_,tiled,tiled_x_1920x1080@320x180_6_3-(3).jpg,320,180,,,1,sparrow,9,20,48,70,0,,,,,
1979,_,tiled,tiled_x_1920x1080@320x180_6_3-(3).jpg,320,180,,,2,wood pigeon,21,93,36,120,0,,,,,
1980,_,tiled,tiled_x_1920x1080@320x180_6_3-(3).jpg,320,180,,,3,blackbird,252,84,281,120,0,,,,,
1981,_,tiled,tiled_x_1920x1080@320x180_6_4-(4).jpg,320,180,,,1,robin,4,65,53,109,0,,,,,
1982,_,tiled,tiled_x_1920x1080@320x180_6_4-(4).jpg,320,180,,,2,blackbird,74,65,129,100,0,,,,,
1983,_,tiled,tiled_x_1920x1080@320x180_6_4-(4).jpg,320,180,,,3,blue tit,86,131,116,171,0,,,,,
1984,_,tiled,tiled_x_1920x1080@320x180_6_4-(4).jpg,320,180,,,4,blackbird,225,128,254,165,0,,,,,
1985,_,tiled,tiled_x_1920x1080@320x180_6_5-(4).jpg,320,180,,,1,dunnock,6,20,51,46,0,,,,,
1986,_,tiled,tiled_x_1920x1080@320x180_6_5-(4).jpg,320,180,,,2,long tailed tit,9,140,48,155,0,,,,,
1987,_,tiled,tiled_x_1920x1080@320x180_6_5-(4).jpg,320,180,,,3,collared dove,140,73,182,156,0,,,,,
1988,_,tiled,tiled_x_1920x1080@320x180_6_5-(4).jpg,320,180,,,4,dunnock,208,73,254,114,0,,,,,
1989,_,tiled,tiled_x_1920x1080@320x180_6_6-(7).jpg,320,180,,,1,starling,3,8,54,42,0,,,,,
1990,_,tiled,tiled_x_1920x1080@320x180_6_6-(7).jpg,320,180,,,2,goldfinch,90,20,114,82,0,,,,,
1991,_,tiled,tiled_x_1920x1080@320x180_6_6-(7).jpg,320,180,,,3,blue tit,94,101,111,128,0,,,,,
1992,_,tiled,tiled_x_1920x1080@320x180_6_6-(7).jpg,320,180,,,4,sparrow,141,20,184,58,0,,,,,
1993,_,tiled,tiled_x_1920x1080@320x180_6_6-(7).jpg,320,180,,,5,wood pigeon,216,20,248,42,0,,,,,
1994,_,tiled,tiled_x_1920x1080@320x180_6_6-(7).jpg,320,180,,,6,wood pigeon,154,82,261,129,0,,,,,
1995,_,tiled,tiled_x_1920x1080@320x180_6_6-(7).jpg,320,180,,,7,great tit,136,136,189,155,0,,,,,
1996,_,tiled,tiled_x_1920x1080@320x180_6_7-(3).jpg,320,180,,,1,wood pigeon,20,20,109,75,0,,,,,
1997,_,tiled,tiled_x_1920x1080@320x180_6_7-(3).jpg,320,180,,,2,blackbird,51,96,93,118,0,,,,,
1998,_,tiled,tiled_x_1920x1080@320x180_6_7-(3).jpg,320,180,,,3,robin,198,89,210,106,0,,,,,
1999,_,tiled,tiled_x_1920x1080@320x180_6_8-(6).jpg,320,180,,,1,long tailed tit,112,20,151,35,0,,,,,
2000,_,tiled,tiled_x_1920x1080@320x180_6_8-(6).jpg,320,180,,,2,sparrow,125,76,138,88,0,,,,,
2001,_,tiled,tiled_x_1920x1080@320x180_6_8-(6).jpg,320,180,,,3,blue tit,125,130,137,149,0,,,,,
2002,_,tiled,tiled_x_1920x1080@320x180_6_8-(6).jpg,320,180,,,4,starling,178,76,243,101,0,,,,,
2003,_,tiled,tiled_x_1920x1080@320x180_6_8-(6).jpg,320,180,,,5,sparrow,285,76,298,88,0,,,,,
2004,_,tiled,tiled_x_1920x1080@320x180_6_8-(6).jpg,320,180,,,6,blue tit,178,137,245,166,0,,,,,
2005,_,tiled,tiled_x_1920x1080@320x180_6_9-(2).jpg,320,180,,,1,mouse,187,20,206,37,0,,,,,
2006,_,tiled,tiled_x_1920x1080@320x180_6_9-(2).jpg,320,180,,,2,dunnock,173,124,220,160,0,,,,,
2007,_,tiled,tiled_x_1920x1080@320x180_7_1-(3).jpg,320,180,,,1,robin,6,20,51,79,0,,,,,
2008,_,tiled,tiled_x_1920x1080@320x180_7_1-(3).jpg,320,180,,,2,robin,14,111,43,130,0,,,,,
2009,_,tiled,tiled_x_1920x1080@320x180_7_1-(3).jpg,320,180,,,3,sparrow,156,20,169,33,0,,,,,
2010,_,tiled,tiled_x_1920x1080@320x180_7_10-(2).jpg,320,180,,,1,collared dove,82,20,140,63,0,,,,,
2011,_,tiled,tiled_x_1920x1080@320x180_7_10-(2).jpg,320,180,,,2,long tailed tit,175,73,201,90,0,,,,,
2012,_,tiled,tiled_x_1920x1080@320x180_7_11-(5).jpg,320,180,,,1,dunnock,5,20,52,57,0,,,,,
2013,_,tiled,tiled_x_1920x1080@320x180_7_11-(5).jpg,320,180,,,2,goldfinch,18,87,39,134,0,,,,,
2014,_,tiled,tiled_x_1920x1080@320x180_7_11-(5).jpg,320,180,,,3,great tit,177,20,221,54,0,,,,,
2015,_,tiled,tiled_x_1920x1080@320x180_7_11-(5).jpg,320,180,,,4,blackbird,255,20,284,57,0,,,,,
2016,_,tiled,tiled_x_1920x1080@320x180_7_11-(5).jpg,320,180,,,5,wood pigeon,205,89,250,132,0,,,,,
2017,_,tiled,tiled_x_1920x1080@320x180_7_12-(4).jpg,320,180,,,1,goldfinch,74,20,97,82,0,,,,,
2018,_,tiled,tiled_x_1920x1080@320x180_7_12-(4).jpg,320,180,,,2,starling,131,20,160,59,0,,,,,
2019,_,tiled,tiled_x_1920x1080@320x180_7_12-(4).jpg,320,180,,,3,sparrow,187,20,229,58,0,,,,,
2020,_,tiled,tiled_x_1920x1080@320x180_7_12-(4).jpg,320,180,,,4,dunnock,242,82,278,131,0,,,,,
2021,_,tiled,tiled_x_1920x1080@320x180_7_13-(6).jpg,320,180,,,1,blue tit,63,20,80,45,0,,,,,
2022,_,tiled,tiled_x_1920x1080@320x180_7_13-(6).jpg,320,180,,,2,robin,117,20,141,46,0,,,,,
2023,_,tiled,tiled_x_1920x1080@320x180_7_13-(6).jpg,320,180,,,3,robin,117,81,141,107,0,,,,,
2024,_,tiled,tiled_x_1920x1080@320x180_7_13-(6).jpg,320,180,,,4,blue tit,123,142,135,161,0,,,,,
2025,_,tiled,tiled_x_1920x1080@320x180_7_13-(6).jpg,320,180,,,5,sparrow,236,16,282,62,0,,,,,
2026,_,tiled,tiled_x_1920x1080@320x180_7_13-(6).jpg,320,180,,,6,great tit,234,91,260,123,0,,,,,
2027,_,tiled,tiled_x_1920x1080@320x180_7_14-(6).jpg,320,180,,,1,sparrow,8,20,48,59,0,,,,,
2028,_,tiled,tiled_x_1920x1080@320x180_7_14-(6).jpg,320,180,,,2,blue tit,13,88,44,118,0,,,,,
2029,_,tiled,tiled_x_1920x1080@320x180_7_14-(6).jpg,320,180,,,3,goldfinch,80,20,114,49,0,,,,,
2030,_,tiled,tiled_x_1920x1080@320x180_7_14-(6).jpg,320,180,,,4,robin,138,20,187,64,0,,,,,
2031,_,tiled,tiled_x_1920x1080@320x180_7_14-(6).jpg,320,180,,,5,blackbird,192,90,237,132,0,,,,,
2032,_,tiled,tiled_x_1920x1080@320x180_7_14-(6).jpg,320,180,,,6,dunnock,274,90,296,118,0,,,,,
2033,_,tiled,tiled_x_1920x1080@320x180_7_15-(5).jpg,320,180,,,1,blackbird,8,90,49,113,0,,,,,
2034,_,tiled,tiled_x_1920x1080@320x180_7_15-(5).jpg,320,180,,,2,collared dove,82,20,124,103,0,,,,,
2035,_,tiled,tiled_x_1920x1080@320x180_7_15-(5).jpg,320,180,,,3,long tailed tit,84,143,122,158,0,,,,,
2036,_,tiled,tiled_x_1920x1080@320x180_7_15-(5).jpg,320,180,,,4,dunnock,150,20,195,46,0,,,,,
2037,_,tiled,tiled_x_1920x1080@320x180_7_15-(5).jpg,320,180,,,5,blackbird,221,125,250,162,0,,,,,
2038,_,tiled,tiled_x_1920x1080@320x180_7_16-(4).jpg,320,180,,,1,blue tit,14,91,43,131,0,,,,,
2039,_,tiled,tiled_x_1920x1080@320x180_7_16-(4).jpg,320,180,,,2,starling,219,20,285,45,0,,,,,
2040,_,tiled,tiled_x_1920x1080@320x180_7_16-(4).jpg,320,180,,,3,blackbird,204,81,251,102,0,,,,,
2041,_,tiled,tiled_x_1920x1080@320x180_7_16-(4).jpg,320,180,,,4,blue tit,220,140,235,159,0,,,,,
2042,_,tiled,tiled_x_1920x1080@320x180_7_17-(5).jpg,320,180,,,1,robin,10,20,46,52,0,,,,,
2043,_,tiled,tiled_x_1920x1080@320x180_7_17-(5).jpg,320,180,,,2,sparrow,13,84,44,122,0,,,,,
2044,_,tiled,tiled_x_1920x1080@320x180_7_17-(5).jpg,320,180,,,3,starling,81,20,108,50,0,,,,,
2045,_,tiled,tiled_x_1920x1080@320x180_7_17-(5).jpg,320,180,,,4,sparrow,148,18,216,57,0,,,,,
2046,_,tiled,tiled_x_1920x1080@320x180_7_17-(5).jpg,320,180,,,5,wood pigeon,257,20,272,47,0,,,,,
2047,_,tiled,tiled_x_1920x1080@320x180_7_18-(4).jpg,320,180,,,1,blue tit,20,106,37,131,0,,,,,
2048,_,tiled,tiled_x_1920x1080@320x180_7_18-(4).jpg,320,180,,,2,starling,72,20,100,54,0,,,,,
2049,_,tiled,tiled_x_1920x1080@320x180_7_18-(4).jpg,320,180,,,3,goldfinch,73,85,99,112,0,,,,,
2050,_,tiled,tiled_x_1920x1080@320x180_7_18-(4).jpg,320,180,,,4,mouse,277,20,300,59,0,,,,,
2051,_,tiled,tiled_x_1920x1080@320x180_7_19-(3).jpg,320,180,,,1,great tit,3,136,54,167,0,,,,,
2052,_,tiled,tiled_x_1920x1080@320x180_7_19-(3).jpg,320,180,,,2,sparrow,126,73,215,114,0,,,,,
2053,_,tiled,tiled_x_1920x1080@320x180_7_19-(3).jpg,320,180,,,3,blue tit,243,73,284,107,0,,,,,
